danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Track,Artist
0.775,0.694,6,-7.344,1,0.244,0.177,4.06e-05,0.155,0.655,81.986,audio_features,3ilgxZl5g7MOQCUiky3VOG,spotify:track:3ilgxZl5g7MOQCUiky3VOG,https://api.spotify.com/v1/tracks/3ilgxZl5g7MOQCUiky3VOG,https://api.spotify.com/v1/audio-analysis/3ilgxZl5g7MOQCUiky3VOG,147587,4,Ms. Jackson,Pashanim
0.785,0.831,0,-3.681,1,0.0444,0.0038,0.0105,0.086,0.673,126.056,audio_features,1TcF5F10EN17vraisG1gQv,spotify:track:1TcF5F10EN17vraisG1gQv,https://api.spotify.com/v1/tracks/1TcF5F10EN17vraisG1gQv,https://api.spotify.com/v1/audio-analysis/1TcF5F10EN17vraisG1gQv,170359,4,Happier (feat. Clementine Douglas),The Blessed Madonna
0.754,0.873,5,-5.366,0,0.0526,0.495,1.1e-05,0.27,0.824,134.01,audio_features,2ieCamPuL76ipKH1cLH7tH,spotify:track:2ieCamPuL76ipKH1cLH7tH,https://api.spotify.com/v1/tracks/2ieCamPuL76ipKH1cLH7tH,https://api.spotify.com/v1/audio-analysis/2ieCamPuL76ipKH1cLH7tH,148573,3,Sin Tanto Royo,Luis R Conriquez
0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987,audio_features,3CYH422oy1cZNoo0GTG1TK,spotify:track:3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/tracks/3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/audio-analysis/3CYH422oy1cZNoo0GTG1TK,210560,4,Psycho,Red Velvet
0.925,0.561,3,-8.675,1,0.176,0.0659,0.0271,0.152,0.721,128.034,audio_features,5mKiwDDrwG22qKKVL6JZqF,spotify:track:5mKiwDDrwG22qKKVL6JZqF,https://api.spotify.com/v1/tracks/5mKiwDDrwG22qKKVL6JZqF,https://api.spotify.com/v1/audio-analysis/5mKiwDDrwG22qKKVL6JZqF,181365,4,Rhyme Dust,MK
0.561,0.803,11,-5.132,0,0.073,0.146,0.0,0.188,0.338,153.669,audio_features,3cWo162YkfLIFyB3DWbVoH,spotify:track:3cWo162YkfLIFyB3DWbVoH,https://api.spotify.com/v1/tracks/3cWo162YkfLIFyB3DWbVoH,https://api.spotify.com/v1/audio-analysis/3cWo162YkfLIFyB3DWbVoH,180385,4,Tu Foto,Q' Lokura
0.771,0.885,8,-3.66,1,0.0508,0.222,0.0,0.0918,0.826,128.031,audio_features,6b2HYgqcK9mvktt4GxAu72,spotify:track:6b2HYgqcK9mvktt4GxAu72,https://api.spotify.com/v1/tracks/6b2HYgqcK9mvktt4GxAu72,https://api.spotify.com/v1/audio-analysis/6b2HYgqcK9mvktt4GxAu72,231604,4,Loco,Justin Quiles
0.774,0.748,0,-7.086,1,0.0352,0.331,0.0057,0.126,0.714,135.929,audio_features,3gfSH9aYZbyGjdmbeoWliw,spotify:track:3gfSH9aYZbyGjdmbeoWliw,https://api.spotify.com/v1/tracks/3gfSH9aYZbyGjdmbeoWliw,https://api.spotify.com/v1/audio-analysis/3gfSH9aYZbyGjdmbeoWliw,186828,3,Siempre Pendientes,Peso Pluma
0.841,0.836,1,-4.459,1,0.104,0.0426,2.47e-06,0.0555,0.833,119.972,audio_features,45xiC13XQsLhV57FxQLlLV,spotify:track:45xiC13XQsLhV57FxQLlLV,https://api.spotify.com/v1/tracks/45xiC13XQsLhV57FxQLlLV,https://api.spotify.com/v1/audio-analysis/45xiC13XQsLhV57FxQLlLV,171680,4,LALALI,SEVENTEEN
0.718,0.624,1,-6.666,1,0.235,0.0383,0.0,0.0547,0.456,127.929,audio_features,22yRHdYBLZMi7xnvBioqkP,spotify:track:22yRHdYBLZMi7xnvBioqkP,https://api.spotify.com/v1/tracks/22yRHdYBLZMi7xnvBioqkP,https://api.spotify.com/v1/audio-analysis/22yRHdYBLZMi7xnvBioqkP,135059,4,Slut Me Out,NLE Choppa
0.648,0.753,1,-5.539,1,0.0527,0.0287,0.0,0.0651,0.454,125.073,audio_features,6afdNrotJ1PCt9DoFiHpLj,spotify:track:6afdNrotJ1PCt9DoFiHpLj,https://api.spotify.com/v1/tracks/6afdNrotJ1PCt9DoFiHpLj,https://api.spotify.com/v1/audio-analysis/6afdNrotJ1PCt9DoFiHpLj,163000,4,Real Love,Martin Garrix
0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,0.887,92.023,audio_features,4r9jkMEnArtWGH2rL2FZl0,spotify:track:4r9jkMEnArtWGH2rL2FZl0,https://api.spotify.com/v1/tracks/4r9jkMEnArtWGH2rL2FZl0,https://api.spotify.com/v1/audio-analysis/4r9jkMEnArtWGH2rL2FZl0,175918,4,A Tu Merced,Bad Bunny
0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,audio_features,76hfruVvmfQbw0eYn1nmeC,spotify:track:76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/tracks/76hfruVvmfQbw0eYn1nmeC,https://api.spotify.com/v1/audio-analysis/76hfruVvmfQbw0eYn1nmeC,219147,4,Cake By The Ocean,DNCE
0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,audio_features,43PuMrRfbyyuz4QpZ3oAwN,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,194613,4,Exchange,Bryson Tiller
0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,audio_features,1cYyZ1N98GyRS3cMcccFHd,spotify:track:1cYyZ1N98GyRS3cMcccFHd,https://api.spotify.com/v1/tracks/1cYyZ1N98GyRS3cMcccFHd,https://api.spotify.com/v1/audio-analysis/1cYyZ1N98GyRS3cMcccFHd,139563,4,Wasted Love (feat. Lagique),Ofenbach
0.533,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,audio_features,698eQRku24PIYPQPHItKlA,spotify:track:698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/tracks/698eQRku24PIYPQPHItKlA,https://api.spotify.com/v1/audio-analysis/698eQRku24PIYPQPHItKlA,183160,4,She Got the Best of Me,Luke Combs
0.779,0.467,3,-4.607,1,0.0557,0.555,0.0,0.0403,0.97,145.07,audio_features,0NhLYyHU1lQArJL6YCc6Z2,spotify:track:0NhLYyHU1lQArJL6YCc6Z2,https://api.spotify.com/v1/tracks/0NhLYyHU1lQArJL6YCc6Z2,https://api.spotify.com/v1/audio-analysis/0NhLYyHU1lQArJL6YCc6Z2,187280,3,Y Si Se Quiere Ir,"Luis Angel ""El Flaco"""
0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,0.761,175.046,audio_features,44sYqNBttbXNxya33FJ3Dj,spotify:track:44sYqNBttbXNxya33FJ3Dj,https://api.spotify.com/v1/tracks/44sYqNBttbXNxya33FJ3Dj,https://api.spotify.com/v1/audio-analysis/44sYqNBttbXNxya33FJ3Dj,148759,4,Camelot,NLE Choppa
0.862,0.564,2,-6.566,1,0.0425,0.278,0.0,0.0935,0.836,119.952,audio_features,44TzvSZLIkM7Y7MEnrvkIl,spotify:track:44TzvSZLIkM7Y7MEnrvkIl,https://api.spotify.com/v1/tracks/44TzvSZLIkM7Y7MEnrvkIl,https://api.spotify.com/v1/audio-analysis/44TzvSZLIkM7Y7MEnrvkIl,196133,4,Stuck In The Middle,Tai Verdes
0.783,0.89,1,-5.995,1,0.2,0.185,0.00417,0.0969,0.437,127.996,audio_features,6jdwbcH788txYS6Doy1F1j,spotify:track:6jdwbcH788txYS6Doy1F1j,https://api.spotify.com/v1/tracks/6jdwbcH788txYS6Doy1F1j,https://api.spotify.com/v1/audio-analysis/6jdwbcH788txYS6Doy1F1j,150675,4,Step Back!,1nonly
0.922,0.674,1,-4.429,1,0.366,0.323,3.07e-06,0.128,0.726,140.065,audio_features,2VjOTvl50tscmc0RDjPdr2,spotify:track:2VjOTvl50tscmc0RDjPdr2,https://api.spotify.com/v1/tracks/2VjOTvl50tscmc0RDjPdr2,https://api.spotify.com/v1/audio-analysis/2VjOTvl50tscmc0RDjPdr2,198027,4,UK Rap,Dave
0.817,0.768,4,-6.8,0,0.0417,0.276,3.09e-05,0.0796,0.771,115.001,audio_features,6uwPPu4ASVXokNYO74r3Rc,spotify:track:6uwPPu4ASVXokNYO74r3Rc,https://api.spotify.com/v1/tracks/6uwPPu4ASVXokNYO74r3Rc,https://api.spotify.com/v1/audio-analysis/6uwPPu4ASVXokNYO74r3Rc,265261,4,Yugur,Dildora Niyozova
0.832,0.812,9,-4.777,1,0.0885,0.216,6.77e-05,0.0978,0.658,163.076,audio_features,3fFMAZtSAK5YQ3Zdl3EE4Q,spotify:track:3fFMAZtSAK5YQ3Zdl3EE4Q,https://api.spotify.com/v1/tracks/3fFMAZtSAK5YQ3Zdl3EE4Q,https://api.spotify.com/v1/audio-analysis/3fFMAZtSAK5YQ3Zdl3EE4Q,149107,4,Mi Cama,KAROL G
0.46,0.287,0,-13.457,1,0.0298,0.322,0.802,0.0871,0.231,99.983,audio_features,7wo6P3cOIdRdv5k5QOjt2Q,spotify:track:7wo6P3cOIdRdv5k5QOjt2Q,https://api.spotify.com/v1/tracks/7wo6P3cOIdRdv5k5QOjt2Q,https://api.spotify.com/v1/audio-analysis/7wo6P3cOIdRdv5k5QOjt2Q,189133,4,Always This Same Old Song,Bingo Club
0.712,0.861,5,-5.487,0,0.25,0.0182,6.09e-06,0.511,0.388,84.042,audio_features,06JvOZ39sK8D8SqiqfaxDU,spotify:track:06JvOZ39sK8D8SqiqfaxDU,https://api.spotify.com/v1/tracks/06JvOZ39sK8D8SqiqfaxDU,https://api.spotify.com/v1/audio-analysis/06JvOZ39sK8D8SqiqfaxDU,148571,4,True Love,Kanye West
0.766,0.638,11,-2.737,0,0.0902,0.406,0.0,0.2,0.681,92.077,audio_features,1rEsfHhBFTuTPekF8M5O3f,spotify:track:1rEsfHhBFTuTPekF8M5O3f,https://api.spotify.com/v1/tracks/1rEsfHhBFTuTPekF8M5O3f,https://api.spotify.com/v1/audio-analysis/1rEsfHhBFTuTPekF8M5O3f,167674,4,La Triple T,TINI
0.212,0.628,0,-6.628,1,0.032,0.0721,0.0,0.196,0.467,89.819,audio_features,6OmKbLCskNWi1IcfpZbeJc,spotify:track:6OmKbLCskNWi1IcfpZbeJc,https://api.spotify.com/v1/tracks/6OmKbLCskNWi1IcfpZbeJc,https://api.spotify.com/v1/audio-analysis/6OmKbLCskNWi1IcfpZbeJc,206967,4,Car's Outside,James Arthur
0.488,0.644,3,-8.127,1,0.051,0.132,4.01e-05,0.105,0.33,121.861,audio_features,4oEf84vBYVftf6KmZexhVo,spotify:track:4oEf84vBYVftf6KmZexhVo,https://api.spotify.com/v1/tracks/4oEf84vBYVftf6KmZexhVo,https://api.spotify.com/v1/audio-analysis/4oEf84vBYVftf6KmZexhVo,267256,4,Northern Attitude (with Hozier),Noah Kahan
0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,audio_features,6nek1Nin9q48AVZcWs9e9D,spotify:track:6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,278719,4,Paradise,Coldplay
0.57,0.548,10,-5.688,1,0.0445,0.756,0.0,0.0976,0.813,106.791,audio_features,2LYeGSaYKRYwgz4lvnG6mL,spotify:track:2LYeGSaYKRYwgz4lvnG6mL,https://api.spotify.com/v1/tracks/2LYeGSaYKRYwgz4lvnG6mL,https://api.spotify.com/v1/audio-analysis/2LYeGSaYKRYwgz4lvnG6mL,190575,3,Vamos Aclarando Muchas Cosas - En Vivo,Codiciado
0.956,0.417,7,-7.892,0,0.0926,0.572,0.00071,0.0782,0.714,108.015,audio_features,4vb777iaycnlFxVkJMmtfd,spotify:track:4vb777iaycnlFxVkJMmtfd,https://api.spotify.com/v1/tracks/4vb777iaycnlFxVkJMmtfd,https://api.spotify.com/v1/audio-analysis/4vb777iaycnlFxVkJMmtfd,187111,4,Peru,Fireboy DML
0.457,0.834,5,-4.674,0,0.0817,0.00252,0.00125,0.1,0.201,140.032,audio_features,1H4Y9uW4N0LsxJUz0VnaPJ,spotify:track:1H4Y9uW4N0LsxJUz0VnaPJ,https://api.spotify.com/v1/tracks/1H4Y9uW4N0LsxJUz0VnaPJ,https://api.spotify.com/v1/audio-analysis/1H4Y9uW4N0LsxJUz0VnaPJ,204677,4,Just Pretend,Bad Omens
0.466,0.51,3,-7.31,0,0.0348,0.0842,1.55e-06,0.0912,0.418,67.513,audio_features,75c2zaSdDBSX0A8Jyvm4fO,spotify:track:75c2zaSdDBSX0A8Jyvm4fO,https://api.spotify.com/v1/tracks/75c2zaSdDBSX0A8Jyvm4fO,https://api.spotify.com/v1/audio-analysis/75c2zaSdDBSX0A8Jyvm4fO,137778,4,older,Isabel LaRosa
0.931,0.69,1,-8.405,0,0.171,0.554,0.0,0.806,0.851,115.929,audio_features,0k1rBoFbEGVTyZd1GVbEW5,spotify:track:0k1rBoFbEGVTyZd1GVbEW5,https://api.spotify.com/v1/tracks/0k1rBoFbEGVTyZd1GVbEW5,https://api.spotify.com/v1/audio-analysis/0k1rBoFbEGVTyZd1GVbEW5,107637,4,Happy Dance,Elmo
0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,audio_features,0CokSRCu5hZgPxcZBaEzVE,spotify:track:0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/tracks/0CokSRCu5hZgPxcZBaEzVE,https://api.spotify.com/v1/audio-analysis/0CokSRCu5hZgPxcZBaEzVE,220454,4,Glorious (feat. Skylar Grey),Macklemore
0.6,0.659,4,-7.264,0,0.0542,0.176,0.0,0.111,0.307,89.955,audio_features,0AoBY2Y3qs6dtGgOD6c91N,spotify:track:0AoBY2Y3qs6dtGgOD6c91N,https://api.spotify.com/v1/tracks/0AoBY2Y3qs6dtGgOD6c91N,https://api.spotify.com/v1/audio-analysis/0AoBY2Y3qs6dtGgOD6c91N,221747,4,Alone,Burna Boy
0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,audio_features,6NFyWDv5CjfwuzoCkw47Xf,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,232253,4,Delicate,Taylor Swift
0.709,0.891,0,-4.495,1,0.0491,0.305,0.000117,0.303,0.761,90.036,audio_features,5ycn8M0WNGedabDuaH9mQT,spotify:track:5ycn8M0WNGedabDuaH9mQT,https://api.spotify.com/v1/tracks/5ycn8M0WNGedabDuaH9mQT,https://api.spotify.com/v1/audio-analysis/5ycn8M0WNGedabDuaH9mQT,195374,4,Labios Mordidos (with KAROL G),Kali Uchis
0.773,0.811,1,-2.088,0,0.0864,0.275,2.29e-05,0.0781,0.928,180.039,audio_features,7COGuXyTr12KvdaYXMqheC,spotify:track:7COGuXyTr12KvdaYXMqheC,https://api.spotify.com/v1/tracks/7COGuXyTr12KvdaYXMqheC,https://api.spotify.com/v1/audio-analysis/7COGuXyTr12KvdaYXMqheC,280274,4,"No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",BANDIDO
0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,audio_features,1auxYwYrFRqZP7t3s7w4um,spotify:track:1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/tracks/1auxYwYrFRqZP7t3s7w4um,https://api.spotify.com/v1/audio-analysis/1auxYwYrFRqZP7t3s7w4um,219333,4,Ni**as In Paris,JAY-Z
0.589,0.973,8,-5.317,1,0.0426,0.0347,0.000945,0.45,0.115,126.003,audio_features,2aQpISWUBToaF84DDiTeRV,spotify:track:2aQpISWUBToaF84DDiTeRV,https://api.spotify.com/v1/tracks/2aQpISWUBToaF84DDiTeRV,https://api.spotify.com/v1/audio-analysis/2aQpISWUBToaF84DDiTeRV,169524,4,Be My Lover (feat. La Bouche) - 2023 Mix,Hypaton
0.615,0.632,1,-8.539,1,0.292,0.108,0.0,0.129,0.194,150.126,audio_features,1L0OmJV0LnPDWuHCIGmBV6,spotify:track:1L0OmJV0LnPDWuHCIGmBV6,https://api.spotify.com/v1/tracks/1L0OmJV0LnPDWuHCIGmBV6,https://api.spotify.com/v1/audio-analysis/1L0OmJV0LnPDWuHCIGmBV6,275281,4,On The Radar Freestyle,Drake
0.646,0.252,4,-12.177,0,0.15,0.387,0.0,0.194,0.147,107.306,audio_features,1T4k0sw0HldDg004Kw4Oct,spotify:track:1T4k0sw0HldDg004Kw4Oct,https://api.spotify.com/v1/tracks/1T4k0sw0HldDg004Kw4Oct,https://api.spotify.com/v1/audio-analysis/1T4k0sw0HldDg004Kw4Oct,167977,4,Forever (feat. Fridayy),Lil Baby
0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,audio_features,0puf9yIluy9W0vpMEUoAnN,spotify:track:0puf9yIluy9W0vpMEUoAnN,https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN,https://api.spotify.com/v1/audio-analysis/0puf9yIluy9W0vpMEUoAnN,199387,4,Bang Bang,Jessie J
0.705,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,audio_features,37F0uwRSrdzkBiuj0D5UHI,spotify:track:37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/tracks/37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/audio-analysis/37F0uwRSrdzkBiuj0D5UHI,218880,4,Reminder,The Weeknd
0.621,0.415,2,-13.187,1,0.0543,0.33,0.000112,0.0634,0.313,77.978,audio_features,71BqAINEnezjQfxE4VuJfq,spotify:track:71BqAINEnezjQfxE4VuJfq,https://api.spotify.com/v1/tracks/71BqAINEnezjQfxE4VuJfq,https://api.spotify.com/v1/audio-analysis/71BqAINEnezjQfxE4VuJfq,180381,4,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift
0.57,0.533,8,-7.423,0,0.0296,0.0142,0.00568,0.0604,0.266,122.353,audio_features,0QbNbtwJvvqxRxNUYUoMRM,spotify:track:0QbNbtwJvvqxRxNUYUoMRM,https://api.spotify.com/v1/tracks/0QbNbtwJvvqxRxNUYUoMRM,https://api.spotify.com/v1/audio-analysis/0QbNbtwJvvqxRxNUYUoMRM,135881,4,icantbelieveiletyougetaway,aldn
0.489,0.58,2,-5.759,0,0.0259,0.0165,1.05e-06,0.0912,0.398,96.898,audio_features,3c33RG0L9IjA6YiXmEx4sN,spotify:track:3c33RG0L9IjA6YiXmEx4sN,https://api.spotify.com/v1/tracks/3c33RG0L9IjA6YiXmEx4sN,https://api.spotify.com/v1/audio-analysis/3c33RG0L9IjA6YiXmEx4sN,150378,4,Harmless Python,Hot Lemon
0.872,0.588,0,-6.276,1,0.0492,0.275,0.0,0.17,0.93,142.004,audio_features,5kVZxyMY1gfdCLiChsfjn1,spotify:track:5kVZxyMY1gfdCLiChsfjn1,https://api.spotify.com/v1/tracks/5kVZxyMY1gfdCLiChsfjn1,https://api.spotify.com/v1/audio-analysis/5kVZxyMY1gfdCLiChsfjn1,230704,4,Yo No Soy Celoso,Bad Bunny
0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,audio_features,2RRpaU7jFVcwo23pthdnBv,spotify:track:2RRpaU7jFVcwo23pthdnBv,https://api.spotify.com/v1/tracks/2RRpaU7jFVcwo23pthdnBv,https://api.spotify.com/v1/audio-analysis/2RRpaU7jFVcwo23pthdnBv,156960,4,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach
0.923,0.571,1,-6.761,1,0.354,0.0386,0.0,0.196,0.332,134.38,audio_features,73S4fsK22WH929PLFNYgOj,spotify:track:73S4fsK22WH929PLFNYgOj,https://api.spotify.com/v1/tracks/73S4fsK22WH929PLFNYgOj,https://api.spotify.com/v1/audio-analysis/73S4fsK22WH929PLFNYgOj,174467,4,JEALOUSY (feat. Cardi B),Offset
0.871,0.519,2,-6.549,1,0.258,0.313,8.14e-06,0.0869,0.532,140.013,audio_features,2zxEc1GCSCxbHIXTfhraRC,spotify:track:2zxEc1GCSCxbHIXTfhraRC,https://api.spotify.com/v1/tracks/2zxEc1GCSCxbHIXTfhraRC,https://api.spotify.com/v1/audio-analysis/2zxEc1GCSCxbHIXTfhraRC,251733,4,Clash (feat. Stormzy),Dave
0.693,0.835,6,-3.242,1,0.0624,0.131,0.0,0.073,0.744,128.052,audio_features,5iyZwawawLjHYpX4MxUKVF,spotify:track:5iyZwawawLjHYpX4MxUKVF,https://api.spotify.com/v1/tracks/5iyZwawawLjHYpX4MxUKVF,https://api.spotify.com/v1/audio-analysis/5iyZwawawLjHYpX4MxUKVF,180283,4,Salt,Ava Max
0.584,0.408,1,-7.356,0,0.0461,0.476,0.0,0.18,0.333,115.129,audio_features,7t3Xdbufg7q2onVsR8RBdY,spotify:track:7t3Xdbufg7q2onVsR8RBdY,https://api.spotify.com/v1/tracks/7t3Xdbufg7q2onVsR8RBdY,https://api.spotify.com/v1/audio-analysis/7t3Xdbufg7q2onVsR8RBdY,246735,4,Fire On Fire,Sam Smith
0.837,0.791,5,-7.426,0,0.239,0.0309,1.36e-05,0.0602,0.639,128.988,audio_features,7pwhNoa7O6Gv2F0UiCLErJ,spotify:track:7pwhNoa7O6Gv2F0UiCLErJ,https://api.spotify.com/v1/tracks/7pwhNoa7O6Gv2F0UiCLErJ,https://api.spotify.com/v1/audio-analysis/7pwhNoa7O6Gv2F0UiCLErJ,205588,4,Problema,Carlos Agassi
0.765,0.71,11,-6.126,0,0.0549,0.0079,0.0,0.393,0.245,110.006,audio_features,5HrIcZOo1DysX53qDRlRnt,spotify:track:5HrIcZOo1DysX53qDRlRnt,https://api.spotify.com/v1/tracks/5HrIcZOo1DysX53qDRlRnt,https://api.spotify.com/v1/audio-analysis/5HrIcZOo1DysX53qDRlRnt,205101,4,Shoong! (feat. LISA of BLACKPINK),TAEYANG
0.76,0.755,6,-4.735,0,0.19,0.0163,2.95e-06,0.0909,0.517,101.993,audio_features,6Vdyu21iT8qScU1haSjWUU,spotify:track:6Vdyu21iT8qScU1haSjWUU,https://api.spotify.com/v1/tracks/6Vdyu21iT8qScU1haSjWUU,https://api.spotify.com/v1/audio-analysis/6Vdyu21iT8qScU1haSjWUU,171647,4,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",Quality Control
0.628,0.967,1,-4.068,1,0.0485,0.0398,4.67e-05,0.274,0.399,149.036,audio_features,17NHXI2CJp7KgdcwcDnRx4,spotify:track:17NHXI2CJp7KgdcwcDnRx4,https://api.spotify.com/v1/tracks/17NHXI2CJp7KgdcwcDnRx4,https://api.spotify.com/v1/audio-analysis/17NHXI2CJp7KgdcwcDnRx4,151589,4,Boyz In Paris (with VINAI),Marnik
0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,audio_features,0uI7yAKUf52Cn7y3sYyjiX,spotify:track:0uI7yAKUf52Cn7y3sYyjiX,https://api.spotify.com/v1/tracks/0uI7yAKUf52Cn7y3sYyjiX,https://api.spotify.com/v1/audio-analysis/0uI7yAKUf52Cn7y3sYyjiX,177667,4,3 Nights,Dominic Fike
0.58,0.594,6,-7.229,1,0.317,0.162,0.0,0.101,0.52,114.748,audio_features,5mhM7bfzv52bzfCzlq8vH1,spotify:track:5mhM7bfzv52bzfCzlq8vH1,https://api.spotify.com/v1/tracks/5mhM7bfzv52bzfCzlq8vH1,https://api.spotify.com/v1/audio-analysis/5mhM7bfzv52bzfCzlq8vH1,221217,4,Ngozi,Crayon
0.804,0.696,0,-7.269,0,0.0476,0.029,0.000707,0.0602,0.764,109.995,audio_features,0h9NbR0ozxlNVnTXOX8xjk,spotify:track:0h9NbR0ozxlNVnTXOX8xjk,https://api.spotify.com/v1/tracks/0h9NbR0ozxlNVnTXOX8xjk,https://api.spotify.com/v1/audio-analysis/0h9NbR0ozxlNVnTXOX8xjk,224294,4,Single Again,Harmonize
0.708,0.186,9,-8.953,0,0.042,0.868,0.0,0.0779,0.322,72.541,audio_features,6J2LdBN97cDWn0MLxYh9HB,spotify:track:6J2LdBN97cDWn0MLxYh9HB,https://api.spotify.com/v1/tracks/6J2LdBN97cDWn0MLxYh9HB,https://api.spotify.com/v1/audio-analysis/6J2LdBN97cDWn0MLxYh9HB,156106,4,July,Noah Cyrus
0.75,0.76,1,-4.836,1,0.198,0.187,0.0,0.0548,0.893,183.817,audio_features,70lnL3QaSOIIyMa2X9aVRL,spotify:track:70lnL3QaSOIIyMa2X9aVRL,https://api.spotify.com/v1/tracks/70lnL3QaSOIIyMa2X9aVRL,https://api.spotify.com/v1/audio-analysis/70lnL3QaSOIIyMa2X9aVRL,195213,4,Perro Fiel (feat. Nicky Jam),Shakira
0.855,0.59,9,-8.55,1,0.0751,0.28,0.0982,0.149,0.283,110.016,audio_features,3K56RPWS4q200IwHiIZcUD,spotify:track:3K56RPWS4q200IwHiIZcUD,https://api.spotify.com/v1/tracks/3K56RPWS4q200IwHiIZcUD,https://api.spotify.com/v1/audio-analysis/3K56RPWS4q200IwHiIZcUD,137184,4,Andamos Mejor,Los Gemelos De Sinaloa
0.731,0.703,0,-5.672,0,0.0368,0.111,0.0,0.0657,0.595,138.111,audio_features,2K87XMYnUMqLcX3zvtAF4G,spotify:track:2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G,https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G,192120,4,Drag Me Down,One Direction
0.838,0.545,9,-6.1,0,0.0604,0.0966,0.0,0.0927,0.428,90.023,audio_features,45dlaEXrXW47TVbrQ4gK7E,spotify:track:45dlaEXrXW47TVbrQ4gK7E,https://api.spotify.com/v1/tracks/45dlaEXrXW47TVbrQ4gK7E,https://api.spotify.com/v1/audio-analysis/45dlaEXrXW47TVbrQ4gK7E,164701,4,Tu Turrito,Rei
0.749,0.729,6,-3.19,0,0.0321,0.261,0.0,0.113,0.816,111.004,audio_features,3rUGC1vUpkDG9CZFHMur1t,spotify:track:3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/tracks/3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/audio-analysis/3rUGC1vUpkDG9CZFHMur1t,131872,1,greedy,Tate McRae
0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,0.399,94.995,audio_features,07MDkzWARZaLEdKxo6yArG,spotify:track:07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/tracks/07MDkzWARZaLEdKxo6yArG,https://api.spotify.com/v1/audio-analysis/07MDkzWARZaLEdKxo6yArG,162680,4,Meet Me At Our Spot,THE ANXIETY
0.853,0.565,6,-8.355,0,0.197,0.0119,0.000597,0.126,0.488,144.224,audio_features,1ttdCC6nZ0M1Bq2zkuf73W,spotify:track:1ttdCC6nZ0M1Bq2zkuf73W,https://api.spotify.com/v1/tracks/1ttdCC6nZ0M1Bq2zkuf73W,https://api.spotify.com/v1/audio-analysis/1ttdCC6nZ0M1Bq2zkuf73W,178502,4,Get Off The Wall,Philly Goats
